127.0.0.1 - - [16/Nov/2015:10:37:00 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21222
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21222
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21222
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21222
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21222
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21222
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:47 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:56 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 500 2546
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:58 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21222
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:58 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:58 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:58 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:59 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21222
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:59 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:59 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:59 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:59 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21222
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:59 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:59 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:17:59 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
127.0.0.1 - - [16/Nov/2015:16:18:45 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:18:46 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 500 2546
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:04 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21211
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:04 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 200 336
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:04 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 200 11010
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:04 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 200 11950
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:06 +0800] "GET /MyFirstJsp/work2.jsp?path=C:\Program%20Files\Java\jdk1.7.0_80\jre\bin\attach.dll HTTP/1.1" 200 21266
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:31 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21211
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:31 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:31 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:31 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:41 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21211
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:42 +0800] "GET /MyFirstJsp/work2.jsp?path=C:\Program%20Files\Java\jdk1.7.0_80\jre\bin\attach.dll HTTP/1.1" 200 21266
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:47 +0800] "GET /MyFirstJsp/work2.jsp?path=C:\Program%20Files\Java\jdk1.7.0_80\jre\bin\w2k_lsa_auth.dll HTTP/1.1" 200 21272
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:48 +0800] "GET /MyFirstJsp/work2.jsp?path=C:\Program%20Files\Java\jdk1.7.0_80\jre\bin\deploy.dll HTTP/1.1" 200 21266
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:49 +0800] "GET /MyFirstJsp/work2.jsp?path=C:\Program%20Files\Java\jdk1.7.0_80\jre\bin\dcpr.dll HTTP/1.1" 200 21264
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:49 +0800] "GET /MyFirstJsp/work2.jsp?path=C:\Program%20Files\Java\jdk1.7.0_80\jre\bin\awt.dll HTTP/1.1" 200 21263
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:50 +0800] "GET /MyFirstJsp/work2.jsp?path=C:\Program%20Files\Java\jdk1.7.0_80\jre\bin\attach.dll HTTP/1.1" 200 21266
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:19:51 +0800] "GET /MyFirstJsp/work2.jsp?path=C:\Program%20Files\Java\jdk1.7.0_80\jre\bin\fontmanager.dll HTTP/1.1" 200 21271
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:25:10 +0800] "GET /MyFirstJsp/work2.jsp?path=C:\Program%20Files\Java\jdk1.7.0_80\jre\bin\wsdetect.dll HTTP/1.1" 200 21268
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:26 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:26 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:26 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 200 268381
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:26 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:26 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:29 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:39 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:39 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 200 268381
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:43 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:43 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:43 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:43 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:43 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:44 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:44 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:44 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:44 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:44 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:45 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:46 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:46 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:46 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:46 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:46 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:46 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:46 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:46 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:47 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:47 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:47 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:47 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:47 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:47 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21254
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:47 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:47 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:47 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:32:47 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:00 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:49 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16498
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:54 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16498
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:54 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:54 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:54 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16498
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16498
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16498
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16498
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16498
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:55 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16498
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:56 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:56 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:35:56 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:36:16 +0800] "GET /MyFirstJsp/work_1116.jsp HTTP/1.1" 200 16581
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:36:16 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:36:16 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:36:16 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:17 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21450
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:22 +0800] "GET /MyFirstJsp/work2.jsp?path=C:\Program%20Files\Java\jdk1.7.0_80\jre\bin\WindowsAccessBridge-64.dll HTTP/1.1" 200 21521
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:22 +0800] "GET /MyFirstJsp/getFiles.jsp HTTP/1.1" 200 59
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21450
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21450
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21450
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21450
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:51 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21450
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21450
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21450
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/work2.jsp HTTP/1.1" 200 21450
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/js/jquery-1.9.1.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/css/layout.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/img/24.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:52 +0800] "GET /MyFirstJsp/img/11.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:53 +0800] "GET /MyFirstJsp/getFiles.jsp HTTP/1.1" 200 59
0:0:0:0:0:0:0:1 - - [16/Nov/2015:16:42:56 +0800] "GET /MyFirstJsp/getFiles.jsp HTTP/1.1" 200 59
